,id_No,lake_name,source,metadata
2039,2040,"DEEP CREEK LAKE NEAR THAYERVILLE, MD",usgs,"{'tz_cd': 'EST', 'alt_va': ' 2462', 'huc_cd': '05020006', 'lat_va': '393040.5', 'map_nm': 'MCHENRY, MD', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0791754.2', 'site_no': '03075871', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '24', 'agency_cd': 'USGS', 'county_cd': '023', 'lake_name': 'DEEP CREEK LAKE NEAR THAYERVILLE, MD', 'alt_acy_va': '1.6', 'country_cd': 'US', 'dec_lat_va': '39.51125', 'gw_file_cd': 'null', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-79.29838889', 'district_cd': '24', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '20200721', 'map_scale_fc': '  24000', 'coord_meth_cd': 'N', 'drain_area_va': '62.2', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'YNNNYNYNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2040,2041,ONONDAGA RESERVOIR NEAR NEDROW NY,usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '04140201', 'lat_va': '425551', 'map_nm': 'SOUTH ONONDAGA, NY', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0761024', 'site_no': '04238500', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '36', 'agency_cd': 'USGS', 'county_cd': '067', 'lake_name': 'ONONDAGA RESERVOIR NEAR NEDROW NY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '42.93089986', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-76.1729813', 'district_cd': '36', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '68.3', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2041,2042,"JACKSON LAKE NEAR MORAN, WY",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6776.74', 'huc_cd': '17040101', 'lat_va': '435128', 'map_nm': 'MORAN', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1103525', 'site_no': '13010500', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '56', 'agency_cd': 'USGS', 'county_cd': '039', 'lake_name': 'JACKSON LAKE NEAR MORAN, WY', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '43.85777778', 'gw_file_cd': 'NNNNNNNN', 'project_no': '465600100', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-110.5902778', 'district_cd': '16', 'land_net_ds': 'SESESWS18 T45N  R114W 6', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '19080701', 'map_scale_fc': '  24000', 'coord_meth_cd': 'N', 'drain_area_va': '807', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2042,2043,LAKE OWYHEE NEAR NYSSA OR,usgs,"{'tz_cd': 'MST', 'alt_va': 'null', 'huc_cd': '17050110', 'lat_va': '433830', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1171430', 'site_no': '13182500', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '41', 'agency_cd': 'USGS', 'county_cd': '045', 'lake_name': 'LAKE OWYHEE NEAR NYSSA OR', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '43.64154787', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-117.2426656', 'district_cd': '41', 'land_net_ds': 'NWSE  S20 T22 S R45 E', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '11160', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '11160'}"
2043,2044,UNITY RESERVOIR NEAR UNITY OR,usgs,"{'tz_cd': 'PST', 'alt_va': ' 3823', 'huc_cd': '17050202', 'lat_va': '443013', 'map_nm': 'UNITY RESERVOIR, OR', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1181045', 'site_no': '13272500', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '41', 'agency_cd': 'USGS', 'county_cd': '001', 'lake_name': 'UNITY RESERVOIR NEAR UNITY OR', 'alt_acy_va': '4.3', 'country_cd': 'US', 'dec_lat_va': '44.5034944', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-118.1802138', 'district_cd': '41', 'land_net_ds': '  SWSES21 T12S  R37E  W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '309', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '309'}"
2044,2045,Kralkizi,grealm,"{'Type': 'res', 'source': 'grealm', 'Country': 'Turkey', 'Continent': 'Europe', 'lake_name': 'Kralkizi', 'Resolution': 35.0, 'grealm_database_ID': '3908', 'Satellite Observation Period': 'May 2002-October 2010'}"
2045,2046,Jinping I,grealm,"{'Type': 'res', 'source': 'grealm', 'Country': 'China', 'Continent': 'Asia', 'lake_name': 'Jinping I', 'Resolution': 10.0, 'grealm_database_ID': '6446', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2046,2047,Er Rosieres,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Sudan', 'Continent': 'Africa', 'lake_name': 'Er Rosieres', 'Resolution': 10.0, 'grealm_database_ID': '403', 'Satellite Observation Period': 'July 2008-present'}"
2047,2048,Millenium,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Ethiopia', 'Continent': 'Africa', 'lake_name': 'Millenium', 'Resolution': 10.0, 'grealm_database_ID': '1296', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2048,2049,Baringo,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Kenya', 'Continent': 'Africa', 'lake_name': 'Baringo', 'Resolution': 27.0, 'grealm_database_ID': '90', 'Satellite Observation Period': 'February 2016-present'}"
2049,2050,Bogoria,grealm,"{'Type': 'closed', 'source': 'grealm', 'Country': 'Kenya', 'Continent': 'Africa', 'lake_name': 'Bogoria', 'Resolution': 27.0, 'grealm_database_ID': '1453', 'Satellite Observation Period': 'February 2016-present'}"
2050,2051,Clark,grealm,"{'Type': 'open', 'source': 'grealm', 'Country': 'United States America', 'Continent': 'North America', 'lake_name': 'Clark', 'Resolution': 10.0, 'grealm_database_ID': '1073', 'Satellite Observation Period': 'July 2008-present'}"
2051,2052,Kenai,grealm,"{'Type': 'open', 'source': 'grealm', 'Country': 'United States America', 'Continent': 'North America', 'lake_name': 'Kenai', 'Resolution': 10.0, 'grealm_database_ID': '5620', 'Satellite Observation Period': 'July 2008-present'}"
2052,2053,Strandline,grealm,"{'Type': 'open', 'source': 'grealm', 'Country': 'United States America', 'Continent': 'North America', 'lake_name': 'Strandline', 'Resolution': 10.0, 'grealm_database_ID': '6132', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2053,2054,Berg,grealm,"{'Type': 'open', 'source': 'grealm', 'Country': 'United States America', 'Continent': 'North America', 'lake_name': 'Berg', 'Resolution': 10.0, 'grealm_database_ID': '6133', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2054,2055,Huangdeng,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'China', 'Continent': 'Asia', 'lake_name': 'Huangdeng', 'Resolution': 10.0, 'grealm_database_ID': '6871', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2055,2056,Lucerne,hydroweb,"{'basin': 'Rhine', 'source': 'hydroweb', 'status': 'research', 'country': 'Switzerland', 'end_date': '2020-08-12 10:02', 'latitude': 46.99, 'lake_name': 'Lucerne', 'longitude': 8.45, 'identifier': 'L_lucerne', 'start_date': '2016-06-22 10:02'}"
2056,2057,Mai-ndombe,hydroweb,"{'basin': 'Congo', 'source': 'hydroweb', 'status': 'research', 'country': 'RDC', 'end_date': '2020-08-14 08:45', 'latitude': -2.11, 'lake_name': 'Mai-ndombe', 'longitude': 18.33, 'identifier': 'L_mai-ndombe', 'start_date': '2016-03-21 08:46'}"
2057,2058,Tumba,hydroweb,"{'basin': 'Congo', 'source': 'hydroweb', 'status': 'research', 'country': 'RDC', 'end_date': '2020-07-27 20:48', 'latitude': -0.79, 'lake_name': 'Tumba', 'longitude': 18.0, 'identifier': 'L_tumba', 'start_date': '2017-04-03 08:46'}"
2058,2059,"UNNAMED POND AT DAFB AT DOVER, DE",usgs,"{'tz_cd': 'EST', 'alt_va': '4', 'huc_cd': '02040207', 'lat_va': '390652.3', 'map_nm': 'FREDERICA, DE', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0752843.69', 'site_no': '01483745', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '10', 'agency_cd': 'USGS', 'county_cd': '001', 'lake_name': 'UNNAMED POND AT DAFB AT DOVER, DE', 'alt_acy_va': '1.6', 'country_cd': 'US', 'dec_lat_va': '39.11452778', 'gw_file_cd': 'null', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-75.47880278', 'district_cd': '24', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': '1', 'depth_src_cd': 'null', 'inventory_dt': '20201022', 'map_scale_fc': '24000', 'coord_meth_cd': 'N', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'YNNNYNNNNYNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'C', 'construction_dt': '20201022', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2059,2060,LAKE ONTARIO AT NINEMILE POINT NEAR WEBSTER NY,usgs,"{'tz_cd': 'EST', 'alt_va': ' 250', 'huc_cd': '04150200', 'lat_va': '431601.07', 'map_nm': 'NINEMILE POINT, NY', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0772602.18', 'site_no': '0423205342', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '36', 'agency_cd': 'USGS', 'county_cd': '055', 'lake_name': 'LAKE ONTARIO AT NINEMILE POINT NEAR WEBSTER NY', 'alt_acy_va': ' 10', 'country_cd': 'US', 'dec_lat_va': '43.26696389', 'gw_file_cd': 'null', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-77.43393889', 'district_cd': '36', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'H', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'N', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2060,2061,"USCOE Lk Texoma nr Denison, TX",usgs,"{'tz_cd': 'CST', 'alt_va': ' 0', 'huc_cd': '11130210', 'lat_va': '334905', 'map_nm': 'Denison Dam, TX', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0963420', 'site_no': '07331500', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '48', 'agency_cd': 'USCE', 'county_cd': '181', 'lake_name': 'USCOE Lk Texoma nr Denison, TX', 'alt_acy_va': '  1', 'country_cd': 'US', 'dec_lat_va': '33.81815797', 'gw_file_cd': 'NYNNNNNN', 'project_no': '4648-00115', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-96.5724934', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': '19990501', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2061,2062,"USCOE Pat Mayse Lk nr Chicota, TX",usgs,"{'tz_cd': 'CST', 'alt_va': ' 0', 'huc_cd': '11140101', 'lat_va': '335110', 'map_nm': 'Pat Mayse Lake East', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0953240', 'site_no': '07335390', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '48', 'agency_cd': 'USCE', 'county_cd': '277', 'lake_name': 'USCOE Pat Mayse Lk nr Chicota, TX', 'alt_acy_va': '  1', 'country_cd': 'US', 'dec_lat_va': '33.8528821', 'gw_file_cd': 'NNNNNNNN', 'project_no': '4648-00115', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-95.5446813', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': '19990526', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '175', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '175'}"
2062,2063,"LCRA Lk Travis nr Austin, TX",usgs,"{'tz_cd': 'CST', 'alt_va': ' 0', 'huc_cd': '12090205', 'lat_va': '302327.78', 'map_nm': 'MANSFIELD DAM, TX', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0975423.72', 'site_no': '08154500', 'topo_cd': 'L', 'basin_cd': '14', 'state_cd': '48', 'agency_cd': 'TX071', 'county_cd': '453', 'lake_name': 'LCRA Lk Travis nr Austin, TX', 'alt_acy_va': '1.0', 'country_cd': 'US', 'dec_lat_va': '30.39105', 'gw_file_cd': 'NYNNNNNN', 'project_no': '4648-00115', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-97.9065889', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '19990526', 'map_scale_fc': '  24000', 'coord_meth_cd': 'R', 'drain_area_va': '38800', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'C', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '27400'}"
2063,2064,LAKE MINNETONKA ABV GRAYS BAY OTLT IN MINNETONKA,usgs,"{'tz_cd': 'CST', 'alt_va': ' 0', 'huc_cd': '07010206', 'lat_va': '445712', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0932914', 'site_no': '05289000', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '27', 'agency_cd': 'USGS', 'county_cd': '053', 'lake_name': 'LAKE MINNETONKA ABV GRAYS BAY OTLT IN MINNETONKA', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '44.9533333', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'MN-00111', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-93.4872222', 'district_cd': '27', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '20140905', 'map_scale_fc': 'null', 'coord_meth_cd': 'N', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2064,2065,Poopo_27.0,grealm,"{'Type': 'res', 'source': 'grealm', 'Country': 'Bolivia', 'Continent': 'S. America', 'lake_name': 'Poopo_27.0', 'Resolution': 27.0, 'grealm_database_ID': '51', 'Satellite Observation Period': 'February 2016-present'}"
2065,2066,Srisailam_27.0,grealm,"{'Type': 'res', 'source': 'grealm', 'Country': 'India', 'Continent': 'Asia', 'lake_name': 'Srisailam_27.0', 'Resolution': 27.0, 'grealm_database_ID': '1500', 'Satellite Observation Period': 'February 2016-present'}"
2066,2067,Jebel Aulia_10.0,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Sudan', 'Continent': 'Africa', 'lake_name': 'Jebel Aulia_10.0', 'Resolution': 10.0, 'grealm_database_ID': '1437', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2067,2068,Jebel Aulia_35.0,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Sudan', 'Continent': 'Africa', 'lake_name': 'Jebel Aulia_35.0', 'Resolution': 35.0, 'grealm_database_ID': '1437', 'Satellite Observation Period': 'May 2002-October 2010'}"
2068,2069,Srisailam_10.0,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'India', 'Continent': 'Asia', 'lake_name': 'Srisailam_10.0', 'Resolution': 10.0, 'grealm_database_ID': '1500', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2069,2070,Poopo_10.0,grealm,"{'Type': 'Reservoir', 'source': 'grealm', 'Country': 'Bolivia', 'Continent': 'South America', 'lake_name': 'Poopo_10.0', 'Resolution': 10.0, 'grealm_database_ID': '51', 'Satellite Observation Period': 'Sept 1992-Aug 2002, July 2008-present'}"
2070,2071,Fitri,hydroweb,"{'basin': 'Lake-Chad', 'source': 'hydroweb', 'status': 'research', 'country': 'Tchad', 'end_date': '2020-10-31 08:57', 'latitude': 12.77, 'lake_name': 'Fitri', 'longitude': 17.52, 'identifier': 'L_fitri', 'start_date': '2013-04-05 17:03'}"
2071,2072,Srednee-kuyto,hydroweb,"{'basin': 'Kem', 'source': 'hydroweb', 'status': 'research', 'country': 'Russia', 'end_date': '2020-08-20 09:10', 'latitude': 65.1, 'lake_name': 'Srednee-kuyto', 'longitude': 31.55, 'identifier': 'L_srednee-kuyto', 'start_date': '2016-03-03 00:24'}"
2072,2073,Syamozero,hydroweb,"{'basin': 'Neva', 'source': 'hydroweb', 'status': 'research', 'country': 'Russia', 'end_date': '2020-08-03 18:42', 'latitude': 61.9, 'lake_name': 'Syamozero', 'longitude': 33.2, 'identifier': 'L_syamozero', 'start_date': '2016-03-24 18:41'}"
2073,2074,Umbozero,hydroweb,"{'basin': 'KaulaPeninsula', 'source': 'hydroweb', 'status': 'research', 'country': 'Russia', 'end_date': '2020-08-10 09:08', 'latitude': 67.71, 'lake_name': 'Umbozero', 'longitude': 34.39, 'identifier': 'L_umbozero', 'start_date': '2016-03-04 09:08'}"
2074,2075,Vodlozero,hydroweb,"{'basin': 'Neva', 'source': 'hydroweb', 'status': 'research', 'country': 'Russia', 'end_date': '2020-08-06 18:25', 'latitude': 62.32, 'lake_name': 'Vodlozero', 'longitude': 36.93, 'identifier': 'L_vodlozero', 'start_date': '2019-01-17 18:25'}"
2075,2076,Razelm,hydroweb,"{'basin': 'Danube', 'source': 'hydroweb', 'status': 'research', 'country': 'Romania', 'end_date': '2020-08-01 19:29', 'latitude': 44.83, 'lake_name': 'Razelm', 'longitude': 28.97, 'identifier': 'L_razelm', 'start_date': '2016-03-22 19:29'}"
2076,2077,LK ONTARIO AT BREAKWATER LIGHT 2 NR FAIR HAVEN NY,usgs,"{'tz_cd': 'EST', 'alt_va': ' 245', 'huc_cd': '04150200', 'lat_va': '432101.14', 'map_nm': 'FAIR HAVEN, NY', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0764232.20', 'site_no': '04232093', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '36', 'agency_cd': 'USGS', 'county_cd': '011', 'lake_name': 'LK ONTARIO AT BREAKWATER LIGHT 2 NR FAIR HAVEN NY', 'alt_acy_va': '  5', 'country_cd': 'US', 'dec_lat_va': '43.35031667', 'gw_file_cd': 'null', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-76.7089444', 'district_cd': '36', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'H', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'N', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
2077,2078,Atlin,hydroweb,"{'basin': 'Yukon River', 'source': 'hydroweb', 'status': 'research', 'country': 'Canada', 'end_date': '2020-08-07 19:55', 'latitude': 59.56, 'lake_name': 'Atlin', 'longitude': -133.87, 'identifier': 'L_atlin', 'start_date': '2008-02-11 00:00'}"
2078,2079,Aubry,hydroweb,"{'basin': 'Anderson River', 'source': 'hydroweb', 'status': 'research', 'country': 'Canada', 'end_date': '2020-07-24 18:40', 'latitude': 67.42, 'lake_name': 'Aubry', 'longitude': -126.45, 'identifier': 'L_aubry', 'start_date': '2016-03-14 05:15'}"
2079,2080,Belot,hydroweb,"{'basin': 'Anderson River', 'source': 'hydroweb', 'status': 'research', 'country': 'Canada', 'end_date': '2020-08-01 19:48', 'latitude': 66.88, 'lake_name': 'Belot', 'longitude': -126.27, 'identifier': 'L_belot', 'start_date': '2016-03-22 19:47'}"
2080,2081,Colville,hydroweb,"{'basin': 'Anderson River', 'source': 'hydroweb', 'status': 'research', 'country': 'Canada', 'end_date': '2020-07-29 10:27', 'latitude': 67.19, 'lake_name': 'Colville', 'longitude': -125.99, 'identifier': 'L_colville', 'start_date': '2016-03-19 05:48'}"
2081,2082,Danau-towuti,hydroweb,"{'basin': 'Sulawesi', 'source': 'hydroweb', 'status': 'research', 'country': 'Indonesia', 'end_date': '2020-08-12 01:52', 'latitude': -2.7, 'lake_name': 'Danau-towuti', 'longitude': 121.5, 'identifier': 'L_danau-towuti', 'start_date': '2008-07-27 00:00'}"
2082,2083,Dauphin,hydroweb,"{'basin': 'Nelson', 'source': 'hydroweb', 'status': 'research', 'country': 'Canada', 'end_date': '2020-08-01 11:32', 'latitude': 51.28, 'lake_name': 'Dauphin', 'longitude': -99.77, 'identifier': 'L_dauphin', 'start_date': '2013-04-06 00:00'}"
